"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Sup_mitjana_m2"
2019,7,"Horta-Guinardó",37,"el Carmel",60,55.7
2019,7,"Horta-Guinardó",37,"el Carmel",61,67.1
2019,7,"Horta-Guinardó",37,"el Carmel",62,66.1
2019,7,"Horta-Guinardó",37,"el Carmel",63,55.9
2019,7,"Horta-Guinardó",37,"el Carmel",64,61.4
2019,7,"Horta-Guinardó",37,"el Carmel",65,53.5
2019,7,"Horta-Guinardó",37,"el Carmel",66,60.7
2019,7,"Horta-Guinardó",37,"el Carmel",67,62.8
2019,7,"Horta-Guinardó",37,"el Carmel",68,57.6
2019,7,"Horta-Guinardó",37,"el Carmel",69,56.9
2019,7,"Horta-Guinardó",37,"el Carmel",70,66.4
2019,7,"Horta-Guinardó",37,"el Carmel",71,65.8
2019,7,"Horta-Guinardó",37,"el Carmel",72,66.3
2019,7,"Horta-Guinardó",37,"el Carmel",73,59.1
2019,7,"Horta-Guinardó",37,"el Carmel",74,61.3
2019,7,"Horta-Guinardó",37,"el Carmel",75,63.5
2019,7,"Horta-Guinardó",37,"el Carmel",76,60.9
2019,7,"Horta-Guinardó",37,"el Carmel",77,59
2019,7,"Horta-Guinardó",37,"el Carmel",78,62.5
2019,7,"Horta-Guinardó",37,"el Carmel",79,57.5
2019,7,"Horta-Guinardó",37,"el Carmel",80,63.8
2019,7,"Horta-Guinardó",38,"la Teixonera",81,65
2019,7,"Horta-Guinardó",38,"la Teixonera",82,62.4
2019,7,"Horta-Guinardó",38,"la Teixonera",83,60.8
2019,7,"Horta-Guinardó",38,"la Teixonera",84,61.1
2019,7,"Horta-Guinardó",38,"la Teixonera",85,64.8
2019,7,"Horta-Guinardó",38,"la Teixonera",86,60.9
2019,7,"Horta-Guinardó",38,"la Teixonera",87,65
2019,7,"Horta-Guinardó",38,"la Teixonera",88,64.8
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",89,74.1
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",90,68.5
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",91,65.6
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",92,68.4
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",93,75
2019,7,"Horta-Guinardó",40,"Montbau",94,56
2019,7,"Horta-Guinardó",40,"Montbau",95,65.5
2019,7,"Horta-Guinardó",40,"Montbau",96,63.7
2019,7,"Horta-Guinardó",40,"Montbau",97,58.8
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron",98,88.9
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron",99,60.5
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron",100,60.5
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron",101,60.1
2019,7,"Horta-Guinardó",42,"la Clota",102,64.4
2019,7,"Horta-Guinardó",43,"Horta",103,63.4
2019,7,"Horta-Guinardó",43,"Horta",104,59.2
2019,7,"Horta-Guinardó",43,"Horta",105,70.3
2019,7,"Horta-Guinardó",43,"Horta",106,74.2
2019,7,"Horta-Guinardó",43,"Horta",107,70.3
2019,7,"Horta-Guinardó",43,"Horta",108,70.2
2019,7,"Horta-Guinardó",43,"Horta",109,60.7
2019,7,"Horta-Guinardó",43,"Horta",110,70.1
2019,7,"Horta-Guinardó",43,"Horta",111,77.8
2019,7,"Horta-Guinardó",43,"Horta",112,70.9
2019,7,"Horta-Guinardó",43,"Horta",113,63.8
2019,7,"Horta-Guinardó",43,"Horta",114,60.5
2019,7,"Horta-Guinardó",43,"Horta",115,69
2019,7,"Horta-Guinardó",43,"Horta",116,64.6
2019,7,"Horta-Guinardó",43,"Horta",117,65.5
2019,7,"Horta-Guinardó",43,"Horta",118,68.8
2019,7,"Horta-Guinardó",43,"Horta",119,66.5
2019,7,"Horta-Guinardó",43,"Horta",120,60.9
2019,7,"Horta-Guinardó",43,"Horta",121,71.6
2019,7,"Horta-Guinardó",43,"Horta",122,69.5
2019,7,"Horta-Guinardó",43,"Horta",123,68.7
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",1,70.1
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",2,68.9
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",3,64.7
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",4,67.7
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",5,65.4
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",6,70.4
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",7,71.7
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",8,73.3
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",9,75.4
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",10,70.3
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",11,79.6
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",12,70.2
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",13,75.3
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",14,68.4
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",15,57.3
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",16,73.1
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",17,67
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",18,69.5
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",19,63.1
2019,8,"Nou Barris",45,"Porta",20,67.9
2019,8,"Nou Barris",45,"Porta",21,69.8
2019,8,"Nou Barris",45,"Porta",22,73.1
2019,8,"Nou Barris",45,"Porta",23,66.4
2019,8,"Nou Barris",45,"Porta",24,69.6
2019,8,"Nou Barris",45,"Porta",25,61.3
2019,8,"Nou Barris",45,"Porta",26,66.5
2019,8,"Nou Barris",45,"Porta",27,72.4
2019,8,"Nou Barris",45,"Porta",28,68.9
2019,8,"Nou Barris",45,"Porta",29,76.5
2019,8,"Nou Barris",45,"Porta",30,66.6
2019,8,"Nou Barris",45,"Porta",31,56.7
2019,8,"Nou Barris",45,"Porta",32,69.5
2019,8,"Nou Barris",45,"Porta",33,61.6
2019,8,"Nou Barris",45,"Porta",34,61.6
2019,8,"Nou Barris",45,"Porta",35,61.2
2019,8,"Nou Barris",45,"Porta",36,54.3
2019,8,"Nou Barris",45,"Porta",37,61.9
2019,8,"Nou Barris",46,"el Turó de la Peira",38,68.6
2019,8,"Nou Barris",46,"el Turó de la Peira",39,64.2
2019,8,"Nou Barris",46,"el Turó de la Peira",40,66.9
2019,8,"Nou Barris",46,"el Turó de la Peira",41,56
2019,8,"Nou Barris",46,"el Turó de la Peira",42,81.2
2019,8,"Nou Barris",46,"el Turó de la Peira",43,74
2019,8,"Nou Barris",46,"el Turó de la Peira",44,60.1
2019,8,"Nou Barris",46,"el Turó de la Peira",45,62.2
2019,8,"Nou Barris",46,"el Turó de la Peira",46,58.8
2019,8,"Nou Barris",46,"el Turó de la Peira",47,59.8
2019,8,"Nou Barris",47,"Can Peguera",48,47.5
2019,8,"Nou Barris",47,"Can Peguera",49,58.3
2019,8,"Nou Barris",48,"la Guineueta",50,81.1
2019,8,"Nou Barris",48,"la Guineueta",51,75.6
2019,8,"Nou Barris",48,"la Guineueta",52,67.4
2019,8,"Nou Barris",48,"la Guineueta",53,88.5
2019,8,"Nou Barris",48,"la Guineueta",54,68.3
2019,8,"Nou Barris",48,"la Guineueta",55,87.4
2019,8,"Nou Barris",48,"la Guineueta",56,69.6
2019,8,"Nou Barris",48,"la Guineueta",57,79.4
2019,8,"Nou Barris",48,"la Guineueta",58,65.1
2019,8,"Nou Barris",48,"la Guineueta",59,68
2019,8,"Nou Barris",48,"la Guineueta",215,76.5
2019,8,"Nou Barris",49,"Canyelles",60,86.4
2019,8,"Nou Barris",49,"Canyelles",61,74.8
2019,8,"Nou Barris",49,"Canyelles",62,80.7
2019,8,"Nou Barris",49,"Canyelles",63,97.1
2019,8,"Nou Barris",49,"Canyelles",64,77.1
2019,8,"Nou Barris",50,"les Roquetes",65,55.9
2019,8,"Nou Barris",50,"les Roquetes",66,57.1
2019,8,"Nou Barris",50,"les Roquetes",67,68.9
2019,8,"Nou Barris",50,"les Roquetes",68,62.7
2019,8,"Nou Barris",50,"les Roquetes",69,62.7
2019,8,"Nou Barris",50,"les Roquetes",70,59.2
2019,8,"Nou Barris",50,"les Roquetes",71,61.9
2019,8,"Nou Barris",50,"les Roquetes",72,65.6
2019,8,"Nou Barris",50,"les Roquetes",73,45.4
2019,8,"Nou Barris",50,"les Roquetes",74,56.1
2019,8,"Nou Barris",51,"Verdun",75,57.1
2019,8,"Nou Barris",51,"Verdun",76,59.7
2019,8,"Nou Barris",51,"Verdun",77,75.5
2019,8,"Nou Barris",51,"Verdun",78,51.3
2019,8,"Nou Barris",51,"Verdun",79,56.2
2019,8,"Nou Barris",51,"Verdun",80,58.6
2019,8,"Nou Barris",51,"Verdun",81,62.1
2019,8,"Nou Barris",51,"Verdun",82,59.8
2019,8,"Nou Barris",52,"la Prosperitat",83,57.4
2019,8,"Nou Barris",52,"la Prosperitat",84,64.3
2019,8,"Nou Barris",52,"la Prosperitat",85,60
2019,8,"Nou Barris",52,"la Prosperitat",86,58.4
2019,8,"Nou Barris",52,"la Prosperitat",87,58.2
2019,8,"Nou Barris",52,"la Prosperitat",88,60.7
2019,8,"Nou Barris",52,"la Prosperitat",89,61.9
2019,8,"Nou Barris",52,"la Prosperitat",90,64.2
2019,8,"Nou Barris",52,"la Prosperitat",91,63.5
2019,8,"Nou Barris",52,"la Prosperitat",92,63.7
2019,8,"Nou Barris",52,"la Prosperitat",93,57.4
2019,8,"Nou Barris",52,"la Prosperitat",94,65.6
2019,8,"Nou Barris",52,"la Prosperitat",95,73
2019,8,"Nou Barris",52,"la Prosperitat",96,66
2019,8,"Nou Barris",52,"la Prosperitat",97,65.3
2019,8,"Nou Barris",52,"la Prosperitat",98,60.9
2019,8,"Nou Barris",52,"la Prosperitat",99,58.4
2019,8,"Nou Barris",52,"la Prosperitat",100,60.4
2019,8,"Nou Barris",52,"la Prosperitat",101,63.1
2019,8,"Nou Barris",52,"la Prosperitat",102,53.8
2019,8,"Nou Barris",53,"la Trinitat Nova",103,44.8
2019,8,"Nou Barris",53,"la Trinitat Nova",104,56.3
2019,8,"Nou Barris",53,"la Trinitat Nova",105,62.3
2019,8,"Nou Barris",53,"la Trinitat Nova",106,63.6
2019,8,"Nou Barris",53,"la Trinitat Nova",107,70.2
2019,8,"Nou Barris",54,"Torre Baró",108,62.6
2019,8,"Nou Barris",54,"Torre Baró",109,61.9
2019,8,"Nou Barris",55,"Ciutat Meridiana",110,57.4
2019,8,"Nou Barris",55,"Ciutat Meridiana",111,57.3
2019,8,"Nou Barris",55,"Ciutat Meridiana",112,62.2
2019,8,"Nou Barris",55,"Ciutat Meridiana",113,59.2
2019,8,"Nou Barris",55,"Ciutat Meridiana",114,58.3
2019,8,"Nou Barris",55,"Ciutat Meridiana",115,60.7
2019,8,"Nou Barris",56,"Vallbona",116,61.9
2019,9,"Sant Andreu",57,"la Trinitat Vella",1,56.8
2019,9,"Sant Andreu",57,"la Trinitat Vella",2,61.5
2019,9,"Sant Andreu",57,"la Trinitat Vella",3,60.5
2019,9,"Sant Andreu",57,"la Trinitat Vella",4,59.4
2019,9,"Sant Andreu",57,"la Trinitat Vella",5,69.4
2019,9,"Sant Andreu",58,"Baró de Viver",6,78.4
2019,9,"Sant Andreu",58,"Baró de Viver",7,66.9
2019,9,"Sant Andreu",59,"el Bon Pastor",8,81.5
2019,9,"Sant Andreu",59,"el Bon Pastor",9,68.1
2019,9,"Sant Andreu",59,"el Bon Pastor",10,76.5
2019,9,"Sant Andreu",59,"el Bon Pastor",11,55.7
2019,9,"Sant Andreu",59,"el Bon Pastor",13,66.1
2019,9,"Sant Andreu",59,"el Bon Pastor",14,58
2019,9,"Sant Andreu",59,"el Bon Pastor",15,61.4
2019,9,"Sant Andreu",60,"Sant Andreu",16,71.8
2019,9,"Sant Andreu",60,"Sant Andreu",17,69.8
2019,9,"Sant Andreu",60,"Sant Andreu",18,74
2019,9,"Sant Andreu",60,"Sant Andreu",19,80.4
2019,9,"Sant Andreu",60,"Sant Andreu",20,74.5
2019,9,"Sant Andreu",60,"Sant Andreu",21,69.9
2019,9,"Sant Andreu",60,"Sant Andreu",22,65.1
2019,9,"Sant Andreu",60,"Sant Andreu",23,62.1
2019,9,"Sant Andreu",60,"Sant Andreu",24,75.6
2019,9,"Sant Andreu",60,"Sant Andreu",25,70.1
2019,9,"Sant Andreu",60,"Sant Andreu",26,75.7
2019,9,"Sant Andreu",60,"Sant Andreu",27,77.3
2019,9,"Sant Andreu",60,"Sant Andreu",28,94.4
2019,9,"Sant Andreu",60,"Sant Andreu",29,65.7
2019,9,"Sant Andreu",60,"Sant Andreu",30,76.7
2019,9,"Sant Andreu",60,"Sant Andreu",31,88
2019,9,"Sant Andreu",60,"Sant Andreu",32,76.7
2019,9,"Sant Andreu",60,"Sant Andreu",33,68.2
2019,9,"Sant Andreu",60,"Sant Andreu",34,65.4
2019,9,"Sant Andreu",60,"Sant Andreu",35,64.9
2019,9,"Sant Andreu",60,"Sant Andreu",36,73.6
2019,9,"Sant Andreu",60,"Sant Andreu",37,53.9
2019,9,"Sant Andreu",60,"Sant Andreu",38,75.8
2019,9,"Sant Andreu",60,"Sant Andreu",39,64.5
2019,9,"Sant Andreu",60,"Sant Andreu",40,63.5
2019,9,"Sant Andreu",60,"Sant Andreu",41,64.5
2019,9,"Sant Andreu",60,"Sant Andreu",42,67.8
2019,9,"Sant Andreu",60,"Sant Andreu",43,56.3
2019,9,"Sant Andreu",60,"Sant Andreu",44,58.9
2019,9,"Sant Andreu",60,"Sant Andreu",45,65
2019,9,"Sant Andreu",60,"Sant Andreu",46,68.7
2019,9,"Sant Andreu",60,"Sant Andreu",47,61.6
2019,9,"Sant Andreu",60,"Sant Andreu",48,69.2
2019,9,"Sant Andreu",60,"Sant Andreu",49,79.1
2019,9,"Sant Andreu",60,"Sant Andreu",50,66.1
2019,9,"Sant Andreu",60,"Sant Andreu",51,67.4
2019,9,"Sant Andreu",60,"Sant Andreu",52,74.8
2019,9,"Sant Andreu",60,"Sant Andreu",53,67.2
2019,9,"Sant Andreu",60,"Sant Andreu",54,77.4
2019,9,"Sant Andreu",61,"la Sagrera",55,84.4
2019,9,"Sant Andreu",61,"la Sagrera",56,82.4
2019,9,"Sant Andreu",61,"la Sagrera",57,76.2
2019,9,"Sant Andreu",61,"la Sagrera",58,67
2019,9,"Sant Andreu",61,"la Sagrera",59,67.1
2019,9,"Sant Andreu",61,"la Sagrera",60,68.9
2019,9,"Sant Andreu",61,"la Sagrera",61,81.7
2019,9,"Sant Andreu",61,"la Sagrera",62,63.6
2019,9,"Sant Andreu",61,"la Sagrera",63,72.4
2019,9,"Sant Andreu",61,"la Sagrera",64,85.4
2019,9,"Sant Andreu",61,"la Sagrera",65,74.8
2019,9,"Sant Andreu",61,"la Sagrera",66,77.3
2019,9,"Sant Andreu",61,"la Sagrera",67,68.5
2019,9,"Sant Andreu",61,"la Sagrera",68,75
2019,9,"Sant Andreu",61,"la Sagrera",69,79.5
2019,9,"Sant Andreu",61,"la Sagrera",70,54.1
2019,9,"Sant Andreu",61,"la Sagrera",71,70.4
2019,9,"Sant Andreu",61,"la Sagrera",72,56.9
2019,9,"Sant Andreu",61,"la Sagrera",73,79.7
2019,9,"Sant Andreu",61,"la Sagrera",156,79.1
2019,9,"Sant Andreu",62,"el Congrés i els Indians",74,75
2019,9,"Sant Andreu",62,"el Congrés i els Indians",75,79.7
2019,9,"Sant Andreu",62,"el Congrés i els Indians",76,71.8
2019,9,"Sant Andreu",62,"el Congrés i els Indians",77,68.4
2019,9,"Sant Andreu",62,"el Congrés i els Indians",78,69.6
2019,9,"Sant Andreu",62,"el Congrés i els Indians",79,71.1
2019,9,"Sant Andreu",62,"el Congrés i els Indians",80,74.6
2019,9,"Sant Andreu",62,"el Congrés i els Indians",81,66.2
2019,9,"Sant Andreu",62,"el Congrés i els Indians",82,69
2019,9,"Sant Andreu",63,"Navas",83,69.5
2019,9,"Sant Andreu",63,"Navas",84,75.5
2019,9,"Sant Andreu",63,"Navas",85,74.1
2019,9,"Sant Andreu",63,"Navas",86,72
2019,9,"Sant Andreu",63,"Navas",87,84.7
2019,9,"Sant Andreu",63,"Navas",88,65.4
2019,9,"Sant Andreu",63,"Navas",89,72.9
2019,9,"Sant Andreu",63,"Navas",90,73.3
2019,9,"Sant Andreu",63,"Navas",91,79.9
2019,9,"Sant Andreu",63,"Navas",92,78.3
2019,9,"Sant Andreu",63,"Navas",93,74.4
2019,9,"Sant Andreu",63,"Navas",94,77.2
2019,9,"Sant Andreu",63,"Navas",95,76.6
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",1,66.8
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",2,68.3
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",3,65.5
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",4,69.8
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",5,74.7
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",6,72.5
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",7,87.4
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",8,66.4
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",9,67.7
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",10,65.4
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",11,69.3
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",12,74.9
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",13,69.6
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",14,74.8
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",15,73.7
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",16,74
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",17,77.3
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",18,67
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",19,76.2
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",20,65.8
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",21,68
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",22,66.5
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",23,66.9
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",24,64.9
2019,10,"Sant Martí",64,"Camp de l'Arpa del Clot",25,72.2
2019,10,"Sant Martí",65,"el Clot",26,72.9
2019,10,"Sant Martí",65,"el Clot",27,69
2019,10,"Sant Martí",65,"el Clot",28,70.5
2019,10,"Sant Martí",65,"el Clot",29,70.8
2019,10,"Sant Martí",65,"el Clot",30,78.8
2019,10,"Sant Martí",65,"el Clot",31,62.8
2019,10,"Sant Martí",65,"el Clot",32,70.4
2019,10,"Sant Martí",65,"el Clot",33,83.9
2019,10,"Sant Martí",65,"el Clot",34,80.5
2019,10,"Sant Martí",65,"el Clot",35,84.4
2019,10,"Sant Martí",65,"el Clot",36,74
2019,10,"Sant Martí",65,"el Clot",37,73.9
2019,10,"Sant Martí",65,"el Clot",38,71.7
2019,10,"Sant Martí",65,"el Clot",39,75.9
2019,10,"Sant Martí",65,"el Clot",40,72.2
2019,10,"Sant Martí",65,"el Clot",41,74.3
2019,10,"Sant Martí",65,"el Clot",234,75.4
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",42,73.9
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",43,70.9
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",44,75.8
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",45,80.7
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",46,74.9
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",47,80
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",48,75.9
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",49,77.7
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",50,80.8
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",51,82.4
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",52,68.9
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",53,87.2
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",54,109.6
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",55,115.4
2019,10,"Sant Martí",68,"el Poblenou",56,63.9
2019,10,"Sant Martí",68,"el Poblenou",57,67.4
2019,10,"Sant Martí",68,"el Poblenou",58,66.7
2019,10,"Sant Martí",68,"el Poblenou",59,71.3
2019,10,"Sant Martí",68,"el Poblenou",60,65.6
2019,10,"Sant Martí",68,"el Poblenou",61,82.6
2019,10,"Sant Martí",68,"el Poblenou",62,83.9
2019,10,"Sant Martí",68,"el Poblenou",63,80.7
2019,10,"Sant Martí",68,"el Poblenou",64,75.7
2019,10,"Sant Martí",68,"el Poblenou",65,73.2
2019,10,"Sant Martí",68,"el Poblenou",66,78.6
2019,10,"Sant Martí",68,"el Poblenou",67,88.7
2019,10,"Sant Martí",68,"el Poblenou",68,87.2
2019,10,"Sant Martí",68,"el Poblenou",69,72.3
2019,10,"Sant Martí",68,"el Poblenou",70,63.8
2019,10,"Sant Martí",68,"el Poblenou",71,80.2
2019,10,"Sant Martí",68,"el Poblenou",72,66.1
2019,10,"Sant Martí",68,"el Poblenou",73,69.9
2019,10,"Sant Martí",68,"el Poblenou",74,69.2
2019,10,"Sant Martí",68,"el Poblenou",75,69.4
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",76,97.7
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",77,75.1
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",78,85.9
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",79,85.4
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",80,109.6
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",235,66
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",236,70.9
2019,10,"Sant Martí",70,"el Besòs i el Maresme",81,62.5
2019,10,"Sant Martí",70,"el Besòs i el Maresme",82,52.7
2019,10,"Sant Martí",70,"el Besòs i el Maresme",83,56
2019,10,"Sant Martí",70,"el Besòs i el Maresme",84,60.7
2019,10,"Sant Martí",70,"el Besòs i el Maresme",85,54.6
2019,10,"Sant Martí",70,"el Besòs i el Maresme",86,53
2019,10,"Sant Martí",70,"el Besòs i el Maresme",87,64.2
2019,10,"Sant Martí",70,"el Besòs i el Maresme",88,83.3
2019,10,"Sant Martí",70,"el Besòs i el Maresme",89,56.9
2019,10,"Sant Martí",70,"el Besòs i el Maresme",90,69.3
2019,10,"Sant Martí",70,"el Besòs i el Maresme",91,70.3
2019,10,"Sant Martí",70,"el Besòs i el Maresme",92,87.6
2019,10,"Sant Martí",70,"el Besòs i el Maresme",93,74.7
2019,10,"Sant Martí",71,"Provençals del Poblenou",94,71.1
2019,10,"Sant Martí",71,"Provençals del Poblenou",95,66.4
2019,10,"Sant Martí",71,"Provençals del Poblenou",96,80.7
2019,10,"Sant Martí",71,"Provençals del Poblenou",97,77.1
2019,10,"Sant Martí",71,"Provençals del Poblenou",98,88.9
2019,10,"Sant Martí",71,"Provençals del Poblenou",99,80.1
2019,10,"Sant Martí",71,"Provençals del Poblenou",100,71.4
2019,10,"Sant Martí",71,"Provençals del Poblenou",101,76.1
2019,10,"Sant Martí",71,"Provençals del Poblenou",102,68.2
2019,10,"Sant Martí",71,"Provençals del Poblenou",103,77.8
2019,10,"Sant Martí",71,"Provençals del Poblenou",104,87.2
2019,10,"Sant Martí",71,"Provençals del Poblenou",237,59.4
2019,10,"Sant Martí",72,"Sant Martí de Provençals",105,73.3
2019,10,"Sant Martí",72,"Sant Martí de Provençals",106,74.8
2019,10,"Sant Martí",72,"Sant Martí de Provençals",107,83.6
2019,10,"Sant Martí",72,"Sant Martí de Provençals",108,76.2
2019,10,"Sant Martí",72,"Sant Martí de Provençals",109,67.6
2019,10,"Sant Martí",72,"Sant Martí de Provençals",110,70.1
2019,10,"Sant Martí",72,"Sant Martí de Provençals",111,76.7
2019,10,"Sant Martí",72,"Sant Martí de Provençals",112,90.5
2019,10,"Sant Martí",72,"Sant Martí de Provençals",113,71.9
2019,10,"Sant Martí",72,"Sant Martí de Provençals",114,69.2
2019,10,"Sant Martí",72,"Sant Martí de Provençals",115,74
2019,10,"Sant Martí",72,"Sant Martí de Provençals",116,64
2019,10,"Sant Martí",72,"Sant Martí de Provençals",117,72.7
2019,10,"Sant Martí",72,"Sant Martí de Provençals",118,94.9
2019,10,"Sant Martí",72,"Sant Martí de Provençals",119,62.7
2019,10,"Sant Martí",72,"Sant Martí de Provençals",120,77.5
2019,10,"Sant Martí",72,"Sant Martí de Provençals",121,69.2
2019,10,"Sant Martí",72,"Sant Martí de Provençals",122,94.1
2019,10,"Sant Martí",73,"la Verneda i la Pau",123,72.9
2019,10,"Sant Martí",73,"la Verneda i la Pau",124,83.3
2019,10,"Sant Martí",73,"la Verneda i la Pau",125,70.3
2019,10,"Sant Martí",73,"la Verneda i la Pau",126,88.2
2019,10,"Sant Martí",73,"la Verneda i la Pau",127,73.8
2019,10,"Sant Martí",73,"la Verneda i la Pau",128,76.7
2019,10,"Sant Martí",73,"la Verneda i la Pau",129,87.5
2019,10,"Sant Martí",73,"la Verneda i la Pau",130,77.3
2019,10,"Sant Martí",73,"la Verneda i la Pau",131,88.2
2019,10,"Sant Martí",73,"la Verneda i la Pau",132,76.9
2019,10,"Sant Martí",73,"la Verneda i la Pau",133,70.2
2019,10,"Sant Martí",73,"la Verneda i la Pau",134,61.6
2019,10,"Sant Martí",73,"la Verneda i la Pau",135,72.2
2019,10,"Sant Martí",73,"la Verneda i la Pau",136,80.7
2019,10,"Sant Martí",73,"la Verneda i la Pau",137,72.1
2019,10,"Sant Martí",73,"la Verneda i la Pau",138,59.4
2019,10,"Sant Martí",73,"la Verneda i la Pau",139,59.9
2019,10,"Sant Martí",73,"la Verneda i la Pau",140,75.5
2019,10,"Sant Martí",73,"la Verneda i la Pau",141,75.5
2019,10,"Sant Martí",73,"la Verneda i la Pau",142,71
2019,10,"Sant Martí",73,"la Verneda i la Pau",143,66.3
2018,1,"Ciutat Vella",1,"el Raval",1,76.8
2018,1,"Ciutat Vella",1,"el Raval",2,71.6
2018,1,"Ciutat Vella",1,"el Raval",3,59
2018,1,"Ciutat Vella",1,"el Raval",4,65.3
2018,1,"Ciutat Vella",1,"el Raval",5,77.9
2018,1,"Ciutat Vella",1,"el Raval",6,78.1
2018,1,"Ciutat Vella",1,"el Raval",7,70.1
2018,1,"Ciutat Vella",1,"el Raval",8,54.6
2018,1,"Ciutat Vella",1,"el Raval",9,57.7
2018,1,"Ciutat Vella",1,"el Raval",10,56.5
2018,1,"Ciutat Vella",1,"el Raval",11,53.1
2018,1,"Ciutat Vella",1,"el Raval",12,56.2
2018,1,"Ciutat Vella",1,"el Raval",13,68.7
2018,1,"Ciutat Vella",1,"el Raval",14,61.9
2018,1,"Ciutat Vella",1,"el Raval",15,61.2
2018,1,"Ciutat Vella",1,"el Raval",16,60.8
2018,1,"Ciutat Vella",1,"el Raval",17,55.2
2018,1,"Ciutat Vella",1,"el Raval",18,70
